YFL056C	YOL018C
YAL043C	YNL222W
YAL043C	YOR179C
YAL043C	YDR311W
YAL043C	YPR107C
YDL006W	YOL113W
YDL006W	YDR167W
YER089C	YPL153C
YBR125C	YDR186C
YHR076W	YKL108W
YGR156W	YOR179C
YGR156W	YMR260C
YGR156W	YPR107C
YOR208W	YHR030C
YER075C	YHR030C
YKR093W	YER022W
YNL016W	YMR125W
YNL016W	YPL016W
YNL016W	YGR162W
YDR496C	YHR066W
YOR243C	YGR162W
YOR243C	YOR356W
YOR348C	YJL084C
YOR348C	YLR294C
YLR196W	YDR212W
YLR196W	YPL207W
YPL147W	YPL274W
YKL188C	YDR119W
YGL062W	YML058W
YDR529C	YLR292C
YDR529C	YBR082C
YJL166W	YBR061C
YMR022W	YNR031C
YMR022W	YIL148W
YML095C	YPL022W
YML095C	YER043C
YML095C	YHR008C
YML095C	YDL185W
YML095C	YJL138C
YOR368W	YLR373C
YCR066W	YGL058W
YCR066W	YDR092W
YPL022W	YIL068C
YPL022W	YDR320C
YPL022W	YDR334W
YPL022W	YIL148W
YPL022W	YGL050W
YEL037C	YER162C
YEL037C	YFR052W
YEL037C	YER021W
YEL037C	YDL140C
YEL037C	YKL145W
YEL037C	YDR394W
YEL037C	YOR117W
YEL037C	YHL025W
YEL037C	YER148W
YEL037C	YPR032W
YEL037C	YDR311W
YEL037C	YPL122C
YEL037C	YIL148W
YEL037C	YDL190C
YEL037C	YCR001W
YGR258C	YDR311W
YER162C	YLR167W
YER162C	YHL025W
YER162C	YIL148W
YER095W	YGL163C
YER095W	YAR007C
YER095W	YOR151C
YER095W	YDR394W
YER095W	YLR337C
YER095W	YGR234W
YPL153C	YDR217C
YPL153C	YJL074C
YPL153C	YMR179W
YPL153C	YDR082W
YPL153C	YER111C
YGL163C	YKL056C
YDR004W	YLR268W
YGL058W	YOR194C
YGL058W	YKL210W
YGL058W	YGR184C
YGL058W	YKL153W
YGL246C	YOR048C
YGL246C	YDL047W
YNL216W	YBR275C
YNL216W	YLR442C
YNL216W	YDR167W
YOR265W	YFL037W
YDL135C	YPR165W
YDL135C	YKR055W
YOR207C	YDR045C
YOR207C	YKL144C
YOR207C	YOR116C
YPL010W	YLR268W
YLR059C	YDR092W
YAR007C	YJL173C
YAR007C	YDR190C
YJL173C	YCL063W
YJL173C	YJR141W
YJR068W	YOL094C
YJR068W	YBR087W
YJR068W	YLR371W
YOL094C	YBR087W
YOL094C	YCL028W
YOL094C	YDR394W
YOL094C	YGL081W
YBR087W	YMR181C
YOR279C	YMR149W
YBL020W	YPR086W
YDR137W	YLR262C
YPR165W	YLR371W
YPR165W	YDR389W
YPR165W	YER096W
YPR165W	YHR206W
YPR165W	YOR230W
YPR165W	YBL053W
YPR165W	YIL007C
YKR055W	YKL216W
YKR055W	YIL007C
YNL180C	YDR353W
YOL066C	YPR086W
YHL027W	YOR275C
YHL027W	YJL056C
YMR139W	YER022W
YMR139W	YBR126C
YMR139W	YDR207C
YMR154C	YLR025W
YMR154C	YLR373C
YFL033C	YDR167W
YFL033C	YJL164C
YFL033C	YBR126C
YOR275C	YLR025W
YNL207W	YPL012W
YNL207W	YBR289W
YNL207W	YJL176C
YNL207W	YBR025C
YOR191W	YDR510W
YPR018W	YDR181C
YPR018W	YOR213C
YPL089C	YHR030C
YPL089C	YDR167W
YDR255C	YKL144C
YGL044C	YDL218W
YGL044C	YGR004W
YGL044C	YNL013C
YMR235C	YLR119W
YMR235C	YMR151W
YMR235C	YLR262C
YMR235C	YDR002W
YGR276C	YNR015W
YLL046C	YDR455C
YCL028W	YIL066C
YCL028W	YER125W
YCL028W	YLR403W
YCL028W	YML058W
YCL028W	YOR212W
YIL066C	YFR052W
YIL066C	YML058W
YIL066C	YPR086W
YLR371W	YBR143C
YLR371W	YDL203C
YMR200W	YIL007C
YBR229C	YDL210W
YPR065W	YLR373C
YBL093C	YNL236W
YBL093C	YHR041C
YBL093C	YER022W
YBL093C	YGR104C
YBL093C	YDR308C
YBL093C	YCR081W
YBL093C	YML007W
YOR210W	YOR151C
YOR210W	YKL144C
YOR210W	YDL140C
YOR210W	YDR527W
YOL005C	YIL021W
YOL005C	YDL140C
YOR151C	YIL021W
YOR151C	YJL140W
YOR151C	YGL070C
YOR151C	YDL140C
YOR151C	YDR167W
YOR151C	YBL039C
YIL021W	YJL140W
YIL021W	YGL070C
YIL021W	YER125W
YIL021W	YGR186W
YJL140W	YGL070C
YJL140W	YDL140C
YJL140W	YBR061C
YGL070C	YDL140C
YGL070C	YOR116C
YGL070C	YJL190C
YGL070C	YER029C
YGL070C	YGR186W
YGL070C	YBR089W
YGL070C	YDR056C
YGL070C	YDR067C
YGL070C	YDR115W
YGL070C	YDR340W
YGL070C	YJL182C
YGL070C	YJR162C
YGL070C	YKL086W
YGL070C	YFL038C
YDR045C	YOR116C
YJL011C	YOR116C
YKL144C	YOR116C
YNL330C	YBR095C
YNL330C	YMR263W
YNL330C	YOL004W
YNL330C	YMR125W
YNL330C	YOL006C
YBR079C	YNL243W
YBR079C	YPR086W
YBR079C	YJR007W
YBR079C	YPL237W
YBR079C	YBR143C
YBR079C	YMR146C
YBR079C	YDR429C
YBR079C	YOL087C
YER169W	YPL071C
YDR418W	YDL081C
YDR418W	YOL039W
YDR418W	YDR382W
YOL120C	YER022W
YMR242C	YLR366W
YDL075W	YJR067C
YLR185W	YHR184W
YDR012W	YER081W
YFR052W	YER021W
YFR052W	YDL147W
YFR052W	YPR108W
YFR052W	YKL145W
YFR052W	YDR394W
YFR052W	YOR259C
YFR052W	YOR117W
YFR052W	YJR133W
YFR052W	YDL156W
YFR052W	YMR106C
YLR421C	YDL147W
YLR421C	YKL145W
YER021W	YDL147W
YER021W	YPR108W
YER021W	YKL145W
YER021W	YDR394W
YER021W	YDR363W-A
YDL020C	YIL007C
YDL147W	YPR108W
YDL147W	YKL145W
YDL147W	YDR394W
YDL147W	YOR259C
YDL147W	YOR117W
YDL147W	YDL216C
YDL147W	YGL011C
YDL147W	YDR073W
YDL147W	YGL127C
YDL147W	YDR201W
YPR108W	YKL145W
YPR108W	YDR394W
YPR108W	YDR363W-A
YPR108W	YDL123W
YDL140C	YER125W
YDL140C	YNL236W
YDL140C	YDR167W
YDL140C	YKR062W
YDL140C	YNL266W
YOR116C	YFR037C
YOR116C	YDR146C
YDL081C	YPR086W
YDL081C	YOR229W
YLR264W	YER081W
YLR264W	YBL081W
YNL096C	YPR086W
YNL096C	YMR243C
YKL145W	YDR394W
YKL145W	YOR259C
YKL145W	YOR117W
YKL145W	YGR184C
YDR394W	YOR259C
YDR394W	YOR117W
YDR394W	YER081W
YDR394W	YHR030C
YDR394W	YLR306W
YDR394W	YBL039C
YDR394W	YMR284W
YOR259C	YOR117W
YOR259C	YDL225W
YOR259C	YDL047W
YOR259C	YGR146C
YOR259C	YNL311C
YOR117W	YER148W
YOR117W	YBL039C
YOR117W	YIL007C
YDL216C	YOL117W
YOL142W	YDR280W
YOL142W	YGR195W
YDL111C	YDR280W
YDL111C	YHR069C
YDL111C	YGR195W
YCR035C	YDR280W
YCR035C	YHR069C
YCR035C	YGR195W
YCR035C	YGL127C
YDR280W	YHR069C
YDR280W	YGR195W
YDR280W	YBL004W
YHR069C	YGR195W
YLR221C	YMR187C
YLR221C	YPR115W
YCR052W	YFR037C
YFR037C	YOL004W
YFR037C	YER022W
YGL129C	YER022W
YGL129C	YAR027W
YGL129C	YGL051W
YER125W	YNL243W
YER125W	YDL203C
YER125W	YGR068C
YER125W	YGR268C
YER125W	YKR018C
YER125W	YLR392C
YER125W	YPR084W
YJL047C	YDR139C
YDR139C	YLR306W
YDR190C	YPL235W
YDR190C	YKL193C
YDR190C	YOR229W
YDR190C	YMR284W
YDR190C	YNL311C
YDR190C	YBR054W
YPL235W	YDL225W
YPL235W	YJL074C
YPL235W	YBR287W
YBR095C	YOL004W
YER043C	YLR442C
YER043C	YHR135C
YER043C	YDR306C
YPL274W	YKL154W
YPL274W	YJR117W
YPL274W	YBR159W
YFR040W	YDL047W
YFR040W	YLR222C
YJL098W	YDL047W
YJL098W	YMR005W
YJL098W	YHR099W
YJL098W	YOR187W
YJL098W	YMR209C
YJL098W	YDR381W
YKR028W	YDL047W
YMR263W	YOL004W
YMR263W	YPR086W
YGL229C	YMR181C
YDR181C	YOR213C
YOR213C	YMR179W
YOR213C	YPL208W
YHL034C	YGR162W
YGL011C	YBR173C
YBR037C	YBR024W
YJL080C	YMR125W
YJL080C	YGR067C
YJL080C	YGR285C
YER120W	YLR305C
YMR305C	YPR086W
YDR469W	YHR119W
YDR469W	YPL138C
YDR469W	YBR175W
YDR469W	YEL005C
YKL148C	YBR044C
YIL113W	YHR030C
YKL193C	YGL115W
YIR022W	YJR010C-A
YIR022W	YBR159W
YIR022W	YLR343W
YPL085W	YPR181C
YPL085W	YIL109C
YLR268W	YDR238C
YLR268W	YIL076W
YLR268W	YHR030C
YLR268W	YDR189W
YLR268W	YFL038C
YPR181C	YIL109C
YPR181C	YDR170C
YPR181C	YHR098C
YIL109C	YDR170C
YFL045C	YGL208W
YFL045C	YOR212W
YFL045C	YLR343W
YLR378C	YKL154W
YLR378C	YDR086C
YLR378C	YBR159W
YPL094C	YOR254C
YPL094C	YLR292C
YPL094C	YPR086W
YPL094C	YAR027W
YOR254C	YLR292C
YOR254C	YJR010C-A
YOR254C	YBR283C
YOR254C	YHR140W
YOR254C	YBR183W
YOR254C	YPL264C
YOR254C	YBR054W
YML105C	YPR086W
YIL068C	YPR055W
YLR292C	YKL209C
YLR292C	YPR048W
YLR292C	YDL210W
YLR292C	YBR159W
YLR292C	YKR103W
YDR170C	YDL052C
YDR170C	YDR477W
YAR008W	YPL083C
YPL083C	YBR143C
YIL074C	YER081W
YIL074C	YNL311C
YER081W	YDL168W
YER081W	YBR143C
YER081W	YPL234C
YER081W	YGL096W
YER081W	YFL037W
YER081W	YDR306C
YER081W	YDR307W
YER081W	YDR479C
YER081W	YDR531W
YER081W	YGR210C
YER081W	YGR293C
YER081W	YKR073C
YER081W	YNR042W
YER081W	YOR300W
YER081W	YPL205C
YHR119W	YPL138C
YHR119W	YBR175W
YJL168C	YHR152W
YHR098C	YBL106C
YLR403W	YBR175W
YLR403W	YGR017W
YGL066W	YBR081C
YGL066W	YDR229W
YJR134C	YLR262C
YBR130C	YBR143C
YBR263W	YML018C
YBR103W	YCR033W
YBR103W	YDL185W
YBR103W	YLR409C
YBR103W	YJR141W
YBR103W	YMR155W
YBR103W	YMR273C
YLR197W	YOL115W
YLR197W	YIL008W
YLR197W	YOR302W
YOL004W	YDR169C
YOL004W	YCR084C
YOL004W	YDR207C
YNL236W	YDR477W
YNL236W	YNL025C
YNL236W	YGR117C
YGL208W	YDR477W
YGL208W	YGL115W
YGL208W	YDR212W
YMR140W	YLR373C
YLR442C	YKL081W
YLR442C	YDL185W
YLR442C	YMR226C
YDL047W	YMR028W
YDL047W	YMR196W
YDL047W	YNL187W
YNL032W	YNL056W
YNL032W	YNL093W
YGR195W	YBR061C
YOL113W	YAL016W
YNL167C	YCR084C
YDL052C	YMR106C
YKL108W	YLR354C
YKL108W	YJL087C
YIL147C	YCR061W
YIL147C	YDL235C
YHR030C	YLL021W
YHR030C	YER111C
YHR030C	YJL138C
YHR030C	YLR346C
YHR030C	YLR446W
YHR030C	YOR220W
YHR030C	YLR262C
YER029C	YFL017W-A
YER029C	YPR182W
YER029C	YBR152W
YER029C	YNL187W
YFR031C	YJL074C
YFR031C	YPL124W
YFR031C	YOL115W
YJL074C	YEL043W
YJL074C	YGL081W
YJL074C	YGR234W
YJL074C	YMR124W
YOR159C	YPR182W
YOR159C	YHR041C
YOR159C	YGR269W
YHR050W	YMR149W
YHR050W	YKR089C
YDR510W	YGL127C
YDR510W	YDR390C
YDR510W	YCR087C-A
YFL017W-A	YDR240C
YFL017W-A	YOR308C
YFL017W-A	YGR013W
YFL017W-A	YMR125W
YPR182W	YGR013W
YPR182W	YMR125W
YPR182W	YDR357C
YDL123W	YDL114W
YDR477W	YGL115W
YDR477W	YNL025C
YDR477W	YIL148W
YDR477W	YMR086W
YDR477W	YMR104C
YGL115W	YCL046W
YGL115W	YGL179C
YGL115W	YJR083C
YBR289W	YHL025W
YBR289W	YPL016W
YBR289W	YJL176C
YLR025W	YDR541C
YLR025W	YGR122W
YCR033W	YMR273C
YDR240C	YGR013W
YOR308C	YBR152W
YGR013W	YMR125W
YGR013W	YDR080W
YNL333W	YMR322C
YHR008C	YBR061C
YHR008C	YMR106C
YLL011W	YDR212W
YGL127C	YER022W
YGL127C	YDR308C
YGL127C	YMR054W
YGL127C	YCR030C
YGL127C	YOL018C
YGL127C	YDR092W
YGL127C	YLR222C
YGL127C	YBL009W
YGL127C	YDR095C
YGL127C	YDR479C
YGL127C	YER184C
YGL127C	YGL250W
YGL127C	YHR130C
YGL127C	YLL065W
YGL127C	YLR311C
YGL127C	YOR289W
YLL021W	YLR362W
YLL021W	YDL159W
YCL054W	YNL154C
YDR201W	YEL043W
YJR010C-A	YKL154W
YJR010C-A	YJR117W
YJR010C-A	YBR159W
YJR010C-A	YKL065C
YJR010C-A	YBR054W
YPL124W	YKL042W
YPL124W	YBR270C
YPL124W	YDL203C
YML055W	YER022W
YAL047C	YLR212C
YAL047C	YGL212W
YLR313C	YLR362W
YLR313C	YDL159W
YLR313C	YCR084C
YHR152W	YER022W
YHR152W	YLR132C
YHR014W	YJL138C
YNL012W	YBR250W
YNL012W	YHR145C
YOL091W	YNL086W
YPL138C	YMR179W
YPL138C	YBR175W
YOR148C	YKL075C
YOR190W	YLR294C
YER148W	YOL148C
YER148W	YPR086W
YER148W	YPL122C
YER148W	YOR194C
YOL148C	YBR081C
YOL148C	YPR086W
YOL148C	YDR167W
YBR081C	YDR146C
YBR081C	YDR167W
YBR081C	YHR099W
YBR081C	YML007W
YHR041C	YER022W
YHR041C	YGR104C
YHR041C	YLR164W
YER022W	YGR104C
YER022W	YPL011C
YER022W	YOR187W
YER022W	YJR126C
YER022W	YML007W
YER022W	YGL261C
YER022W	YHL005C
YER022W	YHL044W
YER022W	YHL045W
YER022W	YIL141W
YER022W	YKL051W
YER022W	YLL065W
YER022W	YMR087W
YER022W	YMR118C
YER022W	YMR181C
YER022W	YMR244W
YER022W	YMR293C
YER022W	YNR071C
YER022W	YOR302W
YER022W	YPL098C
YGR104C	YNL025C
YCR081W	YNL025C
YLR082C	YBR004C
YGL097W	YDR002W
YLR119W	YCL008C
YPR032W	YPR086W
YKL154W	YBR283C
YKL154W	YMR149W
YKL154W	YGR260W
YKL154W	YDR307W
YKL154W	YHR140W
YKL154W	YBR183W
YKL154W	YPL264C
YHR066W	YKL014C
YHR066W	YLR249W
YBR283C	YJR117W
YBR283C	YPL234C
YBR283C	YBR159W
YBR283C	YKL065C
YBR283C	YGL051W
YBR283C	YHR140W
YBR283C	YLR311C
YLR005W	YDR311W
YNL025C	YLR261C
YNL025C	YHR135C
YNL025C	YLR358C
YLR452C	YOL018C
YLR452C	YLR417W
YLR452C	YDL180W
YLR452C	YER188W
YLR452C	YML038C
YNL222W	YPR107C
YHR064C	YBR175W
YHR064C	YGR285C
YHR084W	YBR083W
YJR086W	YOR212W
YJR117W	YGR260W
YJR117W	YCR061W
YJR117W	YDR307W
YJR117W	YHR140W
YJR117W	YBR183W
YOR212W	YIL047C
YOR212W	YDR212W
YDR536W	YIL135C
YDR082W	YLR010C
YMR125W	YGR162W
YMR125W	YKL214C
YCL008C	YIL148W
YCL008C	YPL065W
YJR130C	YEL059W
YMR054W	YDL185W
YMR054W	YPR036W
YMR054W	YOR332W
YMR054W	YKL080W
YMR054W	YMR243C
YPR086W	YBR175W
YPR086W	YMR146C
YPR086W	YDR429C
YPR086W	YOR194C
YPR086W	YAR066W
YPR086W	YBR209W
YPR086W	YDL158C
YPR086W	YDR102C
YPR086W	YDR271C
YPR086W	YGR053C
YPR086W	YGR207C
YPR086W	YGR294W
YPR086W	YHL044W
YPR086W	YHL045W
YPR086W	YHR040W
YPR086W	YJL072C
YPR086W	YLR201C
YPR086W	YLR294C
YPR086W	YLR455W
YPR086W	YMR184W
YPR086W	YOL150C
YPR086W	YFL038C
YDL084W	YER063W
YDL084W	YDR381W
YJR007W	YPL237W
YJR007W	YCR053W
YJR007W	YJL138C
YJR007W	YGR162W
YNL066W	YGR263C
YBR143C	YDL058W
YBR143C	YBL004W
YBR143C	YLR386W
YBR143C	YJL017W
YPL029W	YBR175W
YOR333C	YER063W
YDR146C	YHR099W
YDR146C	YCR087W
YMR149W	YAR027W
YMR149W	YBR159W
YMR149W	YDR459C
YMR149W	YKL065C
YMR149W	YGL051W
YMR149W	YMR279C
YMR149W	YBR183W
YIL047C	YGR260W
YCR030C	YJR126C
YJL004C	YLR241W
YJL004C	YML038C
YJL004C	YER005W
YJL004C	YPL264C
YDR167W	YML098W
YDR167W	YPL011C
YDR167W	YML114C
YDR167W	YDR207C
YDR167W	YPR115W
YML098W	YPL011C
YML098W	YMR005W
YLR354C	YJL068C
YDR212W	YJL164C
YDR212W	YOR230W
YDR212W	YLR030W
YDR212W	YOR324C
YKL081W	YBR025C
YNL253W	YPL150W
YKL028W	YKR062W
YKL028W	YDR311W
YDR311W	YKR050W
YDR311W	YGL198W
YDR311W	YGR033C
YDR311W	YHR113W
YBR123C	YAL001C
YBR123C	YGR047C
YBR123C	YDR362C
YDR362C	YMR226C
YDL185W	YLR222C
YDL185W	YLR337C
YDL185W	YMR104C
YPL234C	YPL264C
YPR121W	YHR135C
YPR121W	YDR316W
YER063W	YKL056C
YJL138C	YGR162W
YJL138C	YBR126C
YJL138C	YBL039C
YJL138C	YHR135C
YJL138C	YJL107C
YMR146C	YDR429C
YMR146C	YOL087C
YMR146C	YPL105C
YDR429C	YJL070C
YDR429C	YOL087C
YDR429C	YPL105C
YGR162W	YGR285C
YJL143W	YJL064W
YOL018C	YGL095C
YOL018C	YMR197C
YGR260W	YAR033W
YGR260W	YBR159W
YGR260W	YKL065C
YGR260W	YGL051W
YGR260W	YMR299C
YNL273W	YOL006C
YJL093C	YAR027W
YJR066W	YNL229C
YJR066W	YPL180W
YAL016W	YHR135C
YAL016W	YGR281W
YAL016W	YMR273C
YJL164C	YNL093W
YNL079C	YDL072C
YBR126C	YDR074W
YBR126C	YBR265W
YBR126C	YMR106C
YBR126C	YMR251W
YDR074W	YAR066W
YBR061C	YER028C
YBR061C	YGR235C
YBR061C	YJL017W
YDR353W	YLR373C
YLR043C	YHR199C
YDR453C	YJL141C
YDR453C	YIL039W
YDR453C	YMR106C
YBR265W	YLR255C
YKL210W	YDR092W
YKL210W	YIL148W
YKL210W	YHR135C
YDR390C	YGR048W
YIL148W	YDL190C
YIL148W	YPL065W
YIL148W	YNL311C
YIL148W	YOL087C
YMR304W	YJL141C
YMR304W	YBL044W
YMR304W	YJR098C
YMR304W	YPR115W
YOR124C	YGR268C
YGR184C	YJL141C
YGR184C	YGL081W
YDL190C	YDR049W
YDL190C	YPL236C
YDL210W	YBR159W
YDL210W	YKL065C
YDL210W	YHR122W
YAR027W	YBR159W
YAR027W	YEL041W
YAR027W	YKR105C
YAR027W	YML038C
YAR027W	YMR279C
YGR072W	YIL008W
YBL039C	YJR103W
YBL039C	YGL081W
YJR049C	YEL041W
YEL005C	YGL079W
YEL005C	YGR107W
YEL005C	YNL086W
YOR106W	YGL212W
YOR106W	YLR396C
YOR106W	YMR197C
YGL212W	YMR197C
YGL212W	YGL042C
YGL212W	YNL263C
YGL212W	YMR071C
YGL212W	YER005W
YGL212W	YOR292C
YDL128W	YER005W
YLR373C	YCL063W
YLR373C	YPL107W
YGR105W	YFR018C
YMR077C	YJR102C
YMR077C	YLR417W
YJR102C	YLR417W
YHR012W	YJL154C
YLR396C	YDR080W
YLR396C	YAL002W
YJL154C	YOR272W
YGL095C	YMR197C
YKR020W	YLR262C
YGR141W	YMR265C
YJL222W	YBR159W
YJL222W	YKL065C
YOR359W	YHR009C
YOR230W	YOR229W
YJL141C	YLR241W
YJL141C	YPL247C
YAL049C	YDL025C
YAR033W	YGL051W
YAR033W	YKL174C
YAR066W	YLR145W
YAR035W	YGR069W
YBL059W	YCR099C
YBL108W	YHR135C
YBR159W	YDL206W
YBR159W	YDR307W
YBR159W	YHR140W
YBR159W	YKL146W
YBR159W	YKR106W
YBR159W	YLR241W
YBR159W	YMR279C
YBR159W	YBR183W
YBR159W	YPL264C
YBR159W	YPR003C
YBR159W	YBR054W
YBR239C	YMR144W
YBR246W	YDR520C
YBR250W	YML038C
YBR270C	YNL047C
YBR281C	YNL191W
YHR135C	YNL154C
YHR135C	YER123W
YHR135C	YER079W
YHR135C	YGR111W
YHR135C	YGR154C
YHR135C	YJL207C
YHR135C	YMR226C
YHR135C	YNL093W
YNL154C	YER079W
YCL046W	YPL208W
YCL056C	YDL157C
YCL056C	YNL100W
YCR061W	YNR066C
YCR061W	YMR243C
YCR099C	YGR203W
YCR099C	YIL059C
YDL011C	YEL023C
YDL025C	YHR009C
YDL063C	YDR381W
YDL094C	YDL193W
YDL114W	YDR348C
YDL114W	YLR040C
YDL196W	YER071C
YDR018C	YDR479C
YDR100W	YPL095C
YDR219C	YHR122W
YDR221W	YMR151W
YDR229W	YJL017W
YDR250C	YJL070C
YDR307W	YKL065C
YDR307W	YHR140W
YDR332W	YMR074C
YDR348C	YMR295C
YDR357C	YGL079W
YDR366C	YER071C
YDR374C	YJL070C
YDR413C	YGR151C
YDR445C	YER071C
YDR504C	YJL070C
YEL023C	YMR104C
YEL041W	YHR115C
YEL043W	YOR164C
YER067W	YPL180W
YER152C	YJL107C
YER156C	YFL038C
YKL065C	YHR140W
YKL065C	YBR183W
YKL065C	YPL264C
YFL030W	YIL077C
YFL040W	YLR349W
YFL044C	YLR339C
YGL042C	YJR030C
YGL051W	YHR140W
YGL051W	YKL146W
YGL051W	YKL174C
YGL051W	YPL264C
YGL179C	YKR096W
YGL198W	YNL263C
YGL198W	YPL095C
YGL198W	YBR264C
YGL198W	YNL304W
YGL198W	YFL038C
YGL198W	YER031C
YGL198W	YNL093W
YGL198W	YLR262C
YGL220W	YLL029W
YGR017W	YLR072W
YGR035C	YOR118W
YGR266W	YMR106C
YGR268C	YOR138C
YGR294W	YHL018W
YHL010C	YKR017C
YHL044W	YKR035C
YHR105W	YNL263C
YHR115C	YNL311C
YHR115C	YOR215C
YHR140W	YLR343W
YHR140W	YMR279C
YHR140W	YBR183W
YHR140W	YPL264C
YHR168W	YNL260C
YNL263C	YBR264C
YNL263C	YNL304W
YNL263C	YFL038C
YNL263C	YER031C
YNL263C	YNL093W
YNL263C	YLR262C
YIL024C	YNL092W
YIL137C	YOR272W
YIL151C	YLR121C
YJR020W	YNL092W
YJR097W	YNL092W
YJR136C	YKL033W
YKL056C	YLR285W
YKL061W	YNL086W
YKL061W	YNL122C
YKL153W	YNL092W
YKL174C	YLR345W
YKL224C	YLR030W
YKR051W	YMR106C
YKR065C	YLR241W
YKR074W	YLR446W
YMR284W	YMR106C
YMR106C	YLR271W
YMR106C	YML020W
YMR106C	YMR226C
YMR106C	YOR302W
YMR106C	YPR003C
YLL047W	YMR069W
YLR030W	YNL326C
YLR031W	YMR124W
YLR042C	YLR434C
YLR241W	YMR243C
YLR287C	YNL092W
YML038C	YNR066C
YML037C	YNL092W
YMR322C	YNL260C
YER005W	YPL264C
YDL235C	YOR272W
YDR381W	YKL214C
