T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12
YGL048C	1	1	1	1	1	1	1	1	0	1	0	0
YOR319W	0	0	1	1	1	1	1	1	0	0	1	1
YNL078W	0	1	1	1	1	1	1	1	0	0	0	0
YHR119W	1	0	0	0	1	0	1	1	1	1	1	1
YFL013C	1	1	1	1	0	0	0	0	1	1	1	1
YDR378C	1	0	1	0	1	1	0	0	1	1	1	1
YIL033C	1	1	1	1	1	1	1	0	0	0	0	0
YIR001C	1	1	1	1	1	0	0	0	1	1	1	1
YOR054C	1	1	1	1	1	1	1	0	0	0	0	0
YAL042W	1	1	1	0	1	0	1	1	1	1	1	1
YMR311C	1	1	1	1	1	1	1	0	1	1	0	0
YKL060C	1	1	1	1	1	1	0	1	1	0	1	0
YNL290W	1	1	1	0	0	0	0	1	1	1	1	1
YDR180W	0	0	1	1	1	1	1	1	1	1	1	1
YER071C	1	1	0	0	1	1	0	0	1	1	1	1
YKR083C	1	1	1	0	1	0	0	0	1	1	1	1
YDR224C	1	1	1	1	0	1	0	0	0	1	1	1
YNL137C	1	1	0	0	0	0	0	0	1	1	1	1
YJL125C	0	0	1	1	1	1	1	1	1	1	1	1
YDR195W	0	1	1	1	1	1	1	0	1	0	0	1
YOL067C	0	1	1	1	1	1	1	1	1	0	0	0
YIR009W	1	1	0	0	1	1	1	1	1	1	1	0
YGL044C	0	1	0	1	1	1	1	1	1	1	1	1
YJR123W	0	0	1	0	1	1	1	1	1	1	1	1
YKL172W	0	0	0	1	1	1	1	1	1	1	1	1
YGL233W	1	1	1	1	1	1	1	0	0	1	1	0
YKR028W	1	0	1	1	1	1	0	1	1	0	0	0
YDR328C	1	1	1	1	1	1	1	0	1	0	0	0
YIL161W	1	0	0	0	1	1	1	1	1	1	1	1
YGL252C	1	1	1	1	0	0	1	0	1	1	1	0
YGR158C	1	0	0	0	0	1	1	1	1	1	1	1
YDR060W	0	0	1	1	1	1	1	1	1	1	1	1
YAR002W	0	0	1	1	1	0	0	1	1	1	1	0
YNR052C	1	1	1	0	0	0	0	1	1	1	1	1
YLR199C	0	1	1	1	1	1	1	1	1	0	1	0
YBR215W	0	0	1	1	0	1	1	1	1	1	1	1
YOL017W	1	1	1	0	1	0	0	0	1	1	1	1
YLR362W	1	1	1	1	1	1	1	1	0	0	0	0
YGL025C	1	1	1	0	1	1	1	1	1	0	1	0
YLR409C	0	0	0	1	1	1	1	1	1	1	1	1
YML094W	0	0	0	0	1	1	1	1	1	1	1	1
YLR182W	1	1	1	1	0	0	0	0	1	1	1	1
YML012W	1	1	1	1	1	0	1	0	1	1	1	1
YNL037C	1	1	0	0	0	0	0	0	1	1	1	1
YLR147C	1	0	0	0	1	0	1	1	1	1	1	1
YGL105W	1	0	1	1	1	0	1	1	1	1	1	0
YPL101W	0	0	0	1	1	1	1	1	1	1	0	1
YAL011W	0	0	1	1	0	1	1	1	1	1	0	1
YDR507C	1	0	1	0	0	0	0	0	1	1	1	1
YDR382W	1	0	0	0	0	0	1	1	1	1	1	1
YDR054C	1	1	1	1	1	1	1	1	1	0	0	0
YDL132W	1	1	1	1	1	1	1	0	0	0	0	0
YKL061W	1	1	0	1	1	1	0	0	0	1	0	1
YLR002C	1	0	1	0	1	1	1	1	1	1	1	1
YHR170W	1	0	0	0	1	1	1	1	1	1	1	1
YER140W	0	0	1	1	1	1	1	1	1	0	0	0
YGL213C	0	1	1	1	0	0	1	1	1	1	1	0
YOL068C	0	1	1	1	1	0	1	1	1	0	1	0
YDL116W	0	1	1	1	0	1	0	1	1	1	1	1
YDR211W	1	0	1	0	0	0	0	1	1	1	1	1
YHR143W-A	0	0	0	1	1	1	1	1	1	1	1	1
YLR203C	1	1	1	0	0	0	0	0	1	1	1	1
YJL070C	1	1	1	1	1	1	1	0	1	0	0	0
YGL099W	1	0	1	0	1	1	1	1	1	1	1	1
YBR198C	0	1	1	1	1	0	1	1	1	0	0	0
YCR088W	1	1	1	1	1	1	0	0	0	1	1	1
YPR046W	1	1	1	1	1	1	1	0	0	0	1	1
YML049C	1	1	1	1	1	1	1	0	0	0	1	1
YPL085W	1	1	0	0	0	0	1	1	1	1	1	1
YMR230W	1	0	0	0	0	0	1	1	1	1	1	1
YBL037W	1	1	1	0	0	1	0	0	0	1	1	1
YMR296C	1	1	1	0	0	0	1	1	1	1	1	1
YNL106C	0	1	1	1	1	1	1	0	0	0	1	1
YNL182C	0	0	1	1	1	1	1	1	1	1	1	1
YIL074C	1	0	0	0	0	0	0	1	1	1	1	1
YOR206W	0	0	1	1	0	1	1	1	1	1	1	1
YGR090W	0	0	0	1	1	1	1	1	1	1	1	1
YJL033W	0	0	1	1	1	1	1	1	1	0	1	1
YML067C	1	0	0	1	1	1	1	1	1	1	1	1
YNL126W	1	1	1	1	0	1	0	0	0	1	1	1
YDR415C	1	0	0	0	0	0	0	1	1	1	1	1
YPR093C	1	0	1	1	1	1	1	1	1	0	0	0
YGR071C	1	1	1	1	1	1	0	0	0	1	1	1
YER127W	0	0	1	1	1	1	1	1	1	1	1	1
YGR017W	1	0	0	0	0	0	1	1	1	1	1	1
YMR261C	1	1	1	1	1	1	1	0	0	1	0	1
YKL142W	1	1	1	1	1	1	1	0	0	0	0	0
YCR076C	1	1	1	1	1	1	1	1	0	0	0	0
YJL031C	0	1	1	1	1	1	1	0	1	0	1	1
YDR264C	1	1	1	1	1	0	0	0	1	1	1	1
YCL017C	1	1	0	0	0	0	1	1	1	1	1	1
YDL055C	0	0	1	1	1	1	0	1	1	1	1	1
YLR275W	1	1	1	0	1	1	1	1	1	0	0	0
YER110C	1	0	0	0	0	1	1	1	1	1	1	1
YDR443C	1	1	1	1	1	1	1	0	0	1	0	0
YGR020C	0	0	0	1	0	1	1	1	1	1	1	1
YOR308C	0	0	0	0	1	1	1	1	1	1	1	1
YJL183W	1	1	1	0	0	0	0	1	1	1	1	1
YOR375C	1	1	1	1	0	0	0	1	1	1	1	1
YDL225W	1	1	1	0	0	0	0	1	1	1	1	1
YBR060C	0	0	1	0	0	1	1	1	1	1	1	1
YMR290C	1	0	1	1	1	1	1	1	1	1	1	1
YDR448W	1	1	1	0	0	0	1	1	1	0	1	1
YLR292C	0	1	1	1	0	1	0	1	1	1	1	1
YMR224C	1	0	0	1	1	1	1	0	1	1	1	0
YGL070C	1	1	1	0	0	0	0	1	1	1	1	1
YGL111W	0	0	1	1	1	1	1	1	1	1	1	1
YBL046W	0	0	1	1	0	1	0	1	1	1	1	1
YNL212W	1	1	1	1	1	1	1	0	0	0	0	1
YPR131C	0	0	1	1	1	1	1	1	1	1	1	0
YDL099W	0	1	1	1	1	1	1	1	0	0	0	0
YDR237W	1	1	0	0	0	0	0	0	1	1	1	1
YNL032W	0	1	1	1	1	1	1	1	1	0	0	0
YKL122C	1	0	0	1	1	1	0	1	1	0	1	1
YBL038W	1	1	1	0	0	0	0	0	1	1	1	1
YDR028C	1	1	1	1	1	1	0	0	1	1	1	1
YDL042C	1	1	0	0	0	1	1	1	1	1	1	1
YHR090C	1	1	0	1	1	0	1	0	1	0	1	1
YGR161C	1	1	1	1	1	1	1	0	0	0	0	0
YDR347W	1	1	0	0	0	0	0	0	1	1	1	1
YJR094W-A	1	0	0	0	1	1	1	1	1	1	1	1
YOL054W	0	0	1	1	1	1	1	1	1	1	0	0
YLR212C	1	1	1	0	0	0	1	0	1	1	1	1
YAR002C-A	1	0	1	0	0	0	0	1	1	1	1	1
YGR238C	1	1	1	1	0	0	0	0	1	1	1	1
YDR165W	0	0	1	1	1	1	1	1	1	1	1	1
YER112W	0	1	1	1	1	1	1	0	1	1	0	1
YKL023W	1	1	1	1	1	1	1	1	0	0	0	0
YML063W	0	0	0	1	1	1	0	1	1	1	1	1
YCR031C	1	0	0	0	0	1	0	1	1	1	1	1
YLR424W	1	1	1	1	1	1	0	0	0	1	1	1
YDR301W	1	0	1	0	1	1	1	0	1	1	1	1
YOR001W	0	0	1	1	1	1	1	1	1	1	1	1
YKR060W	0	0	1	1	1	1	1	1	1	1	1	1
YMR117C	1	1	1	1	1	1	0	1	0	0	1	1
YIL076W	1	1	0	0	1	0	1	0	1	1	1	1
YKL214C	1	1	0	1	1	1	0	1	1	1	0	0
YDR462W	1	1	1	0	0	0	0	0	1	1	1	1
YPR035W	0	0	1	1	1	1	1	1	1	1	1	1
YOR136W	1	1	0	0	0	0	0	0	1	1	1	1
YNL136W	1	1	1	1	1	0	0	0	1	1	1	1
YKL130C	1	1	1	0	0	0	1	1	1	0	0	1
YKL046C	1	1	0	0	0	0	0	1	1	1	1	1
YPL217C	0	0	0	1	1	1	1	1	1	1	1	1
YPR174C	1	0	0	0	1	1	1	1	1	1	1	1
YAL047C	1	0	1	0	1	0	1	1	1	1	1	1
YBR087W	0	0	1	1	0	1	0	1	1	1	1	1
YBR130C	1	1	1	0	0	0	1	1	1	1	1	1
YOL086C	1	1	0	0	0	0	0	1	1	1	1	1
YDR392W	1	1	1	1	1	1	0	0	1	1	0	1
YML009C	1	1	1	0	0	0	0	0	1	1	1	1
YBL072C	1	0	1	0	1	1	1	1	1	1	1	1
YGL127C	1	1	1	0	0	0	1	1	0	1	1	0
YPL137C	1	0	1	0	1	0	1	1	1	1	0	1
YDR318W	1	1	1	1	1	1	1	0	0	0	1	1
YJL111W	0	1	1	1	1	1	1	1	1	0	0	0
YMR263W	1	0	0	0	0	0	0	1	1	1	1	1
YOL041C	0	0	1	1	1	1	1	1	1	1	1	1
YOL120C	1	0	0	0	1	0	1	1	1	1	1	1
YGR132C	1	1	1	1	1	1	1	0	0	1	1	1
YFR001W	0	0	0	1	1	1	1	1	1	1	1	1
YOR078W	0	0	1	1	1	1	1	1	1	0	1	1
YDL145C	1	1	1	0	0	0	0	1	1	1	1	1
YJL029C	1	1	1	1	1	1	1	1	0	0	0	0
YDR405W	1	1	1	0	0	0	0	0	1	1	1	1
YGR124W	1	0	0	0	0	0	1	1	1	1	1	1
YCR073W-A	1	1	1	1	1	1	1	0	1	0	0	0
YLR330W	1	1	1	1	1	0	0	0	1	1	1	1
YML069W	0	1	1	1	1	1	1	0	1	1	1	1
YPL086C	0	0	0	0	1	1	1	1	1	1	1	1
YDL084W	0	1	1	1	0	1	0	1	1	1	1	1
YDR045C	0	0	1	1	1	1	1	1	1	1	1	1
YJL155C	1	1	1	1	1	1	1	0	1	0	0	0
YFR013W	1	1	0	0	0	1	0	1	1	1	1	1
YBR126C	1	1	1	1	1	1	1	0	0	0	0	0
YLR440C	0	0	1	1	1	0	1	1	1	1	1	0
YBR152W	0	1	1	1	1	1	1	1	1	0	1	0
YPL048W	0	1	1	1	0	0	0	1	1	1	0	1
YDL045W-A	1	1	1	0	0	0	0	0	1	1	1	1
YMR153W	1	0	1	1	0	0	1	1	1	0	1	1
YDR478W	1	0	0	0	0	1	1	1	1	1	1	1
YDR012W	0	0	1	1	0	1	0	1	1	1	1	1
YER126C	0	0	1	1	1	1	1	1	1	1	1	1
YLR272C	1	0	0	0	0	0	0	1	1	1	1	1
YLL026W	0	1	1	1	1	1	1	1	0	1	0	0
YHR069C	0	0	0	1	1	1	1	1	1	0	1	1
YML098W	0	0	1	1	1	1	1	1	1	0	0	1
YPR190C	0	0	0	0	0	1	1	1	1	1	1	1
YPL228W	0	1	1	1	1	1	1	0	1	1	1	1
YLR298C	0	1	1	1	1	1	1	1	1	0	0	0
YCL016C	0	0	1	0	0	1	1	1	1	1	1	1
YGR218W	0	1	1	1	1	1	1	0	1	0	1	1
YER104W	1	1	1	1	1	1	1	0	0	0	1	0
YDR416W	1	0	1	0	1	0	1	1	1	1	1	1
YBR254C	1	0	1	0	1	1	0	1	0	1	1	1
YJL047C	1	1	1	1	1	1	1	0	1	0	0	0
YGR128C	0	0	0	0	1	1	1	1	1	1	1	1
YDL081C	1	0	1	1	0	1	1	1	1	1	1	1
YOR160W	0	0	1	1	0	1	1	1	1	0	0	0
YKL143W	0	0	0	1	1	1	1	1	1	1	1	1
YJL005W	1	1	1	1	1	1	1	1	0	0	0	0
YNL260C	1	1	1	1	0	1	1	1	1	0	1	0
YEL003W	0	0	0	1	1	1	0	1	1	1	1	1
