T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12
YKL145W	1	1	1	1	1	1	1	1	0	0	0	0
YDR455C	1	1	1	1	1	1	1	0	0	1	0	0
YLL022C	1	1	0	0	0	0	1	1	0	1	1	1
YKL215C	1	1	1	0	1	1	0	0	0	1	1	1
YMR064W	1	1	1	0	1	0	0	0	0	1	1	1
YGL055W	1	1	1	1	1	1	1	0	0	1	1	0
YMR216C	1	1	1	1	1	0	0	1	1	0	1	1
YGR049W	1	1	1	0	1	1	1	1	1	0	0	0
YER181C	1	0	1	1	1	1	1	1	0	0	1	0
YOR257W	0	1	1	1	1	1	1	0	1	0	0	0
YBR082C	0	0	0	1	1	1	1	1	1	1	0	1
YOR028C	0	1	1	1	1	1	1	0	0	0	0	0
YGL049C	1	1	0	0	0	0	0	1	1	1	1	1
YGL153W	1	1	1	1	1	1	1	0	0	0	0	0
YAL018C	1	1	1	1	1	1	1	0	1	0	0	0
YOR213C	1	0	0	1	0	0	1	1	1	1	1	1
YPR178W	1	1	1	1	1	1	1	1	1	0	0	0
YLL012W	0	0	0	0	0	1	1	1	1	1	1	1
YDL237W	1	1	1	1	1	0	1	0	0	1	1	1
YPR114W	1	0	0	0	0	0	0	1	1	1	1	1
YJL001W	1	1	1	1	1	1	1	1	0	0	0	0
YHL044W	1	1	1	0	1	1	1	0	1	0	0	0
YNL021W	1	0	1	0	0	0	1	1	1	1	1	1
YGR233C	1	0	0	0	0	1	1	1	1	1	1	1
YGL263W	1	1	0	1	0	1	1	0	1	1	1	1
YBR143C	1	0	0	0	1	0	1	1	1	1	1	1
YOL123W	1	1	1	1	1	1	0	0	1	1	1	1
YDL029W	1	1	1	1	1	1	1	0	0	1	0	1
YNL063W	1	1	1	0	0	1	1	1	0	1	0	1
YMR138W	1	0	0	0	1	1	1	1	1	0	1	1
YMR222C	0	1	1	1	1	1	1	1	1	1	0	0
YPL055C	1	0	0	0	1	1	1	1	1	1	1	1
YJL020C	1	1	1	1	1	1	1	0	0	0	0	0
YLR371W	1	1	1	1	1	1	1	0	0	0	0	0
YGR165W	1	1	0	0	0	0	0	0	1	1	1	1
YNR016C	1	1	1	1	1	1	1	0	0	0	1	0
YOR187W	1	1	0	1	0	0	0	0	1	1	1	1
YNR030W	0	1	1	1	1	1	0	1	0	0	1	0
YGR046W	1	1	1	1	1	1	1	0	0	1	1	1
YLR187W	1	0	1	1	0	0	1	0	1	1	1	1
YJL052W	1	1	1	1	1	1	1	1	1	0	0	0
YPL252C	1	0	0	0	0	0	0	1	1	1	1	1
YPR184W	1	1	1	1	1	1	1	0	0	0	0	0
YEL011W	1	1	1	1	1	1	1	0	0	0	0	0
YNL102W	1	1	1	0	0	0	0	0	1	1	1	1
YBR132C	1	1	1	1	1	1	1	0	0	0	0	1
YIL145C	1	0	0	0	0	0	1	1	1	1	1	1
YOR067C	0	0	1	1	1	1	0	1	1	1	1	1
YDL036C	1	0	1	1	1	1	1	1	1	1	1	1
YLR332W	1	1	0	0	0	0	0	1	1	1	1	1
YHR163W	1	1	0	0	1	0	1	1	0	1	1	1
YJR061W	1	1	1	1	1	1	1	1	0	0	0	0
YER037W	0	1	1	1	1	1	1	1	0	0	0	0
YAL024C	1	1	0	1	0	0	0	1	1	1	1	1
YFL014W	0	1	1	1	1	1	1	1	0	0	0	0
YER152C	1	1	1	1	1	1	1	0	0	0	0	0
YAR066W	1	1	1	1	1	1	0	1	1	1	0	0
YGR224W	1	1	1	1	1	0	1	0	1	1	1	0
YOR125C	1	1	1	1	1	1	0	0	0	1	1	1
YDR202C	1	1	1	1	1	1	1	0	0	0	0	0
YPL077C	1	0	0	0	1	1	1	1	1	0	1	1
YGR032W	1	1	0	0	0	1	1	0	1	1	1	1
YGR244C	1	1	1	1	1	1	1	0	0	0	1	1
YPR101W	0	0	1	1	1	1	1	1	1	1	1	1
YLR030W	0	0	1	1	1	1	1	1	0	0	0	0
YER044C	1	1	1	1	1	1	1	0	0	0	1	1
YNL008C	1	1	1	1	1	1	1	0	0	0	0	1
YDR512C	1	1	1	1	1	1	0	0	0	1	0	0
YDR538W	1	0	1	1	1	1	1	0	1	0	0	0
YLR103C	1	1	0	0	0	0	0	0	1	1	1	1
YGR103W	1	0	1	0	1	1	1	1	1	1	1	1
YDR453C	1	1	1	1	1	1	1	1	0	0	0	0
YLR297W	0	1	1	1	1	1	1	1	0	0	0	0
YNL124W	1	1	1	1	1	1	1	1	1	1	1	1
YGL145W	0	1	1	1	1	1	1	1	1	1	1	1
YFR036W	1	1	1	1	1	1	1	1	1	0	0	0
YBR190W	1	0	1	1	1	0	1	1	1	1	1	1
YDR118W	1	1	1	1	1	1	1	0	0	1	0	1
YKL067W	1	1	1	1	1	0	0	0	1	1	1	1
YBL023C	1	1	1	1	1	1	1	1	1	1	0	1
YNR055C	0	0	1	1	1	1	1	1	1	0	0	1
YNL211C	0	0	1	1	1	1	0	1	1	1	1	1
YOR283W	1	0	1	1	1	1	1	1	1	1	1	1
YAL033W	1	0	0	0	0	0	0	1	1	1	1	1
YMR300C	0	0	0	0	0	0	1	1	1	1	1	1
YJR143C	1	0	0	0	0	0	0	1	1	1	1	1
YBR116C	0	1	1	1	1	1	1	1	0	0	0	0
YDR017C	0	0	0	1	1	1	0	1	1	1	0	1
YGR018C	1	1	1	1	1	1	1	1	1	1	0	0
YOR161C	0	1	1	1	1	1	1	1	0	0	0	0
YIL009W	1	1	0	1	1	0	1	1	1	0	0	0
YDR308C	1	0	1	1	0	1	0	1	1	1	1	1
YKL210W	1	1	1	1	1	1	1	0	0	0	0	0
YBL026W	0	0	1	1	1	1	0	1	1	1	1	1
YBR025C	0	0	0	1	1	1	1	1	1	1	1	1
YBR170C	1	1	1	1	1	1	1	1	0	0	0	0
YJR159W	1	1	0	1	1	1	1	0	0	1	1	1
YBR197C	0	0	1	1	1	1	1	1	1	0	0	0
YPR033C	1	0	0	0	0	0	0	1	1	1	1	1
YDR468C	1	0	0	1	1	1	0	0	1	1	1	1
YDR440W	1	0	1	0	1	0	0	0	1	1	1	1
YDR226W	1	0	0	0	0	0	0	1	1	1	1	1
YCR066W	0	1	1	1	1	1	1	1	1	0	0	1
YDR167W	1	0	0	0	0	0	0	1	1	1	1	1
YBR204C	1	1	1	1	1	1	1	0	0	1	0	0
YPL236C	1	1	1	1	1	1	1	0	1	0	0	0
YPL276W	1	1	1	1	1	1	1	1	0	0	0	0
YLR303W	1	0	1	0	1	0	1	1	1	1	1	1
YOR327C	1	1	1	1	1	1	1	1	0	0	0	0
YPR122W	1	0	0	0	0	1	1	1	1	1	1	1
YBR158W	0	1	1	1	1	1	1	1	0	0	0	0
YKL044W	1	1	1	1	1	1	0	0	0	1	1	1
YOR272W	0	0	1	1	1	1	1	1	1	1	1	1
YKL012W	1	1	0	1	1	1	1	1	1	0	1	0
YLR435W	1	0	1	1	1	1	1	1	1	1	1	1
YHR075C	1	1	1	1	1	1	1	0	0	0	0	0
YOR110W	0	1	1	1	1	0	1	1	1	1	1	0
YER048C	1	1	1	1	1	0	0	0	1	0	1	1
YER025W	1	0	0	0	1	1	0	1	1	1	1	1
YDR461W	0	1	1	1	1	1	1	1	1	0	0	0
YOR035C	1	1	1	1	1	1	1	1	0	0	0	0
YMR297W	1	1	1	1	1	1	1	1	0	0	0	0
YDL150W	0	0	1	1	0	1	1	1	1	1	1	1
YDR245W	1	0	0	0	0	0	0	1	1	1	1	1
YKL219W	1	1	0	1	1	1	1	1	0	1	0	0
YBR035C	1	1	1	1	1	1	1	1	0	0	0	0
YPL134C	1	1	1	1	1	0	0	0	0	1	1	1
YJR033C	1	1	1	1	1	1	1	0	0	0	0	0
YOR350C	0	0	1	1	1	1	1	1	0	0	0	0
YPL179W	0	1	1	1	1	1	1	0	1	1	0	0
YHR001W	1	1	1	1	1	1	1	0	0	0	1	0
YLR459W	1	1	1	0	1	0	1	0	1	0	1	1
YMR120C	1	0	0	0	0	0	1	1	1	1	1	1
YLR090W	1	1	0	0	0	0	0	0	1	1	1	1
YCR054C	0	1	1	1	1	1	1	1	0	0	0	1
YBR052C	1	1	1	1	1	1	0	0	1	1	0	1
YKR089C	1	1	1	1	1	1	1	0	0	0	0	0
YLR255C	1	1	1	0	1	0	1	1	1	0	1	1
YGL183C	1	1	0	1	0	1	0	1	1	1	0	1
YGR282C	1	1	1	1	1	0	1	0	1	0	1	1
YCR081W	1	0	1	1	0	1	0	1	1	1	1	1
YKR079C	0	0	0	0	1	1	1	1	1	1	1	1
YHR011W	1	1	0	0	0	0	0	0	1	1	1	1
YKL201C	1	1	1	1	1	1	1	1	1	0	0	0
YNL131W	1	1	1	1	0	0	0	0	0	1	1	1
YGR134W	1	1	0	0	1	1	1	0	1	1	1	0
YPR021C	1	1	1	0	0	0	0	0	1	1	1	1
YKR034W	1	0	0	0	0	1	1	1	1	1	1	1
YIR033W	0	1	1	1	1	1	1	0	0	1	1	0
YMR231W	1	1	1	1	1	1	1	0	0	1	0	0
YMR090W	0	1	1	1	1	1	1	1	0	0	0	0
YOR388C	1	1	1	1	1	1	1	1	0	0	0	0
YOR027W	0	1	1	1	1	1	1	1	0	1	0	0
YKR069W	1	0	0	0	0	0	0	1	1	1	1	1
YDL140C	1	1	1	1	0	0	1	1	1	1	1	0
YKL052C	1	1	1	1	1	1	1	1	0	0	0	0
YNL055C	1	1	1	1	1	0	1	0	0	1	1	0
YER177W	1	1	1	1	1	1	1	1	0	1	0	0
YOR040W	0	1	1	1	1	1	1	1	0	0	0	0
YGL242C	1	1	1	1	0	1	0	0	0	1	1	1
YDR423C	1	1	1	0	1	1	1	0	1	1	1	0
YAL021C	1	0	1	1	1	1	1	1	1	1	0	1
YML105C	1	1	1	0	1	0	0	1	1	1	1	1
YGR061C	1	0	0	0	0	0	1	1	1	1	1	1
YDR528W	0	0	0	1	0	1	1	1	1	1	1	1
YOR192C	1	0	1	1	1	1	1	0	1	0	1	0
YNL172W	1	1	1	1	1	1	1	1	0	0	0	0
YEL055C	1	0	0	0	0	0	0	1	1	1	1	1
YDR340W	1	1	1	0	1	1	1	1	1	0	0	0
YEL017C-A	1	0	0	1	1	1	1	1	1	1	1	1
YNL324W	1	0	1	0	1	0	1	1	0	1	1	0
YDR511W	1	1	1	0	0	0	0	0	0	1	1	1
YOL104C	1	0	1	1	1	1	1	1	0	0	1	0
YHR014W	1	1	1	1	1	1	0	0	1	1	0	0
YOR196C	1	1	1	0	0	0	0	1	1	1	1	1
YPL065W	0	1	1	1	1	1	1	0	0	1	0	0
YDR044W	1	0	0	1	0	0	0	1	1	1	1	1
YPL024W	1	1	1	1	0	1	0	1	0	0	1	1
YBR066C	1	0	0	0	0	1	1	1	1	1	1	1
YLL001W	1	1	0	1	0	0	0	0	1	1	1	1
YOR029W	0	1	1	1	0	0	1	1	1	1	1	1
YER113C	1	1	0	0	0	0	0	1	1	1	1	1
YOR326W	1	1	1	0	0	0	0	1	1	1	1	1
YDR515W	1	1	1	0	0	0	0	0	1	1	1	1
YBR264C	1	1	1	1	1	1	1	0	0	1	0	0
YEL023C	1	1	1	1	1	1	0	0	1	0	1	1
YGL039W	1	1	0	0	0	0	1	0	1	1	1	1
YHL048W	1	1	0	1	1	0	0	0	0	1	1	1
YMR044W	0	1	1	0	0	0	0	1	1	1	1	1
YKL139W	0	0	1	1	1	0	1	1	1	1	1	1
YGR256W	0	1	1	1	1	1	1	1	0	0	0	0
YDR110W	0	0	1	1	0	1	1	1	1	1	1	1
YLR344W	1	0	0	1	1	0	1	1	1	1	1	1
YOR026W	1	1	1	1	0	1	0	0	1	1	1	1
YBR127C	1	0	1	1	0	0	0	1	1	1	1	1
YBR260C	1	1	1	1	0	0	0	0	1	1	1	1
YDL060W	0	0	1	1	1	1	1	1	1	1	1	1
YPL138C	0	1	1	1	1	1	1	1	1	0	0	0
YCL024W	1	1	0	0	1	1	1	0	1	1	1	1
YBR235W	1	1	1	1	1	1	1	0	0	0	0	0
YJL011C	0	0	0	1	1	1	1	1	1	1	1	1
YHR191C	1	1	0	1	1	1	0	0	0	1	1	1
YPL150W	1	1	1	1	1	1	1	1	0	1	0	1
YLR166C	1	1	0	1	1	1	0	1	1	0	1	0
YDR541C	1	0	1	0	0	1	0	1	1	1	1	1
YFL055W	1	1	1	1	1	1	0	1	1	1	0	0
YPR100W	1	1	1	0	0	0	0	0	0	1	1	1
YIL177C	1	1	0	0	1	1	0	0	1	1	1	1
YLR313C	1	1	1	0	1	1	1	0	1	1	1	1
YIL046W	1	0	1	1	1	0	1	1	1	1	1	0
YDR406W	1	1	1	1	1	1	1	0	0	0	0	1
YFR003C	1	1	1	1	1	1	1	0	0	0	0	0
YLR456W	0	1	1	1	1	1	1	0	0	1	1	1
YOR382W	1	1	1	0	0	0	0	0	1	1	1	1
YGR084C	1	1	0	0	0	0	0	0	1	1	1	1
YDR049W	0	0	1	0	0	1	1	1	1	1	1	1
YNL196C	0	1	1	1	1	1	1	1	0	0	0	0
YLR385C	1	0	1	1	0	0	1	1	1	1	1	0
YLL021W	1	0	1	0	0	0	0	1	1	1	1	1
YER125W	1	1	1	1	1	1	0	0	1	1	0	0
YDL097C	0	1	1	1	1	1	1	0	0	1	0	0
YFR011C	1	1	1	0	0	0	0	0	1	1	1	1
YGL217C	0	1	1	1	1	1	1	0	0	0	1	1
YDR212W	0	0	1	1	0	1	1	1	1	1	1	0
YKR029C	1	1	0	1	1	1	0	0	1	1	0	1
YML102W	1	0	0	0	0	0	0	1	1	1	1	1
YOR356W	1	1	1	1	1	0	0	0	0	0	1	1
YNL181W	1	1	0	0	1	0	0	1	0	1	1	1
YPR032W	1	1	0	1	0	1	1	0	1	1	0	1
YNL308C	0	0	1	1	1	1	1	1	1	1	1	1
YBR249C	0	0	1	1	1	1	1	1	1	0	1	1
YDR366C	1	1	1	1	1	1	0	0	0	0	1	1
YNL284C	1	1	0	0	0	0	0	0	1	1	1	1
YER174C	1	0	0	0	0	1	1	1	1	1	1	1
YKR078W	0	1	1	0	0	0	1	1	1	1	1	1
YLR009W	0	0	1	1	1	1	1	1	1	1	1	1
YDR131C	1	1	1	1	1	1	0	0	1	1	0	0
YBR120C	1	1	1	0	0	0	0	0	1	1	1	1
YLR125W	1	1	1	1	1	1	1	0	0	0	0	1
YDR159W	1	1	1	1	1	1	0	0	0	0	0	1
YGR220C	1	1	0	0	0	0	0	0	1	1	1	1
YGR036C	1	1	0	0	0	0	1	1	1	1	1	0
YDR170C	1	1	1	0	0	0	0	1	1	1	1	1
YPL093W	0	0	1	1	1	1	1	1	1	1	1	1
YKL164C	0	1	1	1	1	1	1	0	0	0	0	0
YKL004W	0	1	0	1	1	1	0	1	1	0	1	1
YHR009C	1	1	1	1	0	0	0	0	1	1	1	1
YKR093W	1	1	1	1	1	0	1	1	1	0	0	0
YDR530C	1	1	1	0	0	0	0	0	1	1	1	1
YGR055W	0	0	0	1	1	1	1	1	1	1	1	1
YGL129C	1	1	0	0	0	0	0	0	1	1	1	1
YJR055W	1	0	0	1	1	1	1	1	1	0	0	0
YDR050C	1	1	1	1	1	1	1	0	0	0	0	0
YKR006C	1	1	0	0	0	0	0	0	1	1	1	1
YER093C	1	1	0	1	0	1	1	1	1	1	0	0
YDR321W	1	0	1	1	1	1	1	1	1	1	1	1
YCR057C	0	0	1	1	1	1	1	1	1	1	1	1
YDR052C	0	1	1	1	0	0	0	1	1	1	1	1
YLR040C	1	1	0	0	0	0	0	1	1	1	1	1
YLR243W	1	1	1	1	0	1	1	1	1	1	1	1
YKL075C	0	0	0	0	1	1	1	1	1	1	1	0
YKL119C	1	1	0	1	1	0	0	0	0	1	1	1
YHR027C	1	1	1	1	1	1	1	0	0	1	1	0
YOL111C	1	1	1	1	1	1	1	1	0	0	0	0
YMR167W	1	0	1	0	1	1	1	1	1	1	1	0
YLR126C	1	0	0	1	1	1	1	1	1	1	1	0
YFL009W	1	1	1	0	0	0	0	1	1	1	1	1
YBR301W	0	1	1	1	1	1	1	0	1	1	0	1
YOR362C	0	1	1	1	1	1	1	1	0	1	0	0
YHR137W	1	1	1	1	1	1	1	1	0	0	0	0
YMR048W	1	1	1	0	0	0	0	0	1	1	1	1
YBR121C	1	0	0	0	0	0	0	1	1	1	1	1
YKL045W	1	1	0	0	0	0	0	0	1	1	1	1
YKL163W	0	1	1	1	1	1	1	1	1	0	0	0
YOR201C	1	0	0	0	0	0	1	1	1	1	1	1
YBR172C	1	0	1	0	0	0	0	1	1	1	1	1
YIR002C	1	1	0	0	1	1	1	0	1	1	1	1
YGL216W	1	1	0	0	0	0	1	1	1	1	1	1
YBL043W	1	0	1	0	0	0	1	0	1	1	1	1
YCR012W	1	1	1	1	1	1	1	1	0	0	1	0
YJR058C	1	1	0	1	1	1	0	0	1	1	1	1
YFR014C	0	1	1	1	1	1	0	1	1	1	0	0
YHR036W	1	1	0	1	1	0	1	0	1	1	1	1
YLR155C	1	1	0	1	1	1	1	0	0	1	1	1
YPR120C	1	0	0	0	1	1	1	1	1	1	1	1
YJL063C	1	1	0	0	0	0	0	0	1	1	1	1
YGR107W	1	1	1	0	1	1	0	0	0	1	1	1
YLR315W	1	1	1	0	1	1	1	0	0	1	1	1
YHR049W	1	0	0	0	0	0	1	1	1	1	1	1
YPR004C	1	1	1	0	0	0	0	1	1	1	1	1
YHR081W	1	0	0	1	1	1	1	1	1	1	1	1
YDR436W	1	1	1	1	1	1	1	0	0	0	0	0
YHR071W	0	0	1	1	1	1	1	1	1	0	1	0
YMR183C	1	1	1	1	1	1	1	1	0	0	1	1
YMR269W	1	0	1	1	1	1	1	1	1	1	1	1
YML021C	1	0	0	0	0	0	0	1	1	1	1	1
YJR004C	1	1	1	1	1	1	1	0	0	0	1	1
YBR169C	0	1	1	1	1	1	1	1	0	0	0	0
YPL174C	1	1	1	1	1	1	1	0	1	0	0	0
YOL028C	1	1	0	0	0	0	1	1	1	1	1	1
YGL001C	1	1	1	0	0	0	0	0	1	1	1	1
YKR066C	1	1	1	1	1	1	1	1	1	0	0	0
YDR311W	0	1	1	1	1	1	1	1	1	1	0	0
YOR138C	1	1	1	1	1	1	1	0	1	0	0	0
YHR063C	1	0	0	0	0	0	0	1	1	1	1	1
YGL091C	0	0	1	0	1	1	1	1	1	0	1	0
YIL022W	1	1	0	0	0	0	0	1	1	1	1	1
YCL011C	1	1	1	0	0	0	1	1	1	0	1	0
YOR111W	0	1	1	1	1	0	1	0	1	1	1	0
YBR043C	1	1	1	1	1	1	1	1	0	0	0	0
YPL213W	1	0	0	0	0	1	0	1	1	1	1	1
YHR200W	1	1	1	1	1	0	1	0	1	1	1	0
YGR004W	1	0	1	0	0	0	1	1	1	1	1	1
YDL198C	1	0	0	0	0	0	1	1	1	1	1	1
YGR052W	1	1	1	1	1	1	1	1	0	0	0	0
YIL040W	1	0	0	1	1	1	1	1	0	1	1	1
YKL191W	1	0	0	0	1	1	1	1	1	1	1	1
YNL165W	1	1	1	1	1	1	1	1	0	0	1	0
YBR006W	1	1	1	1	1	1	1	0	0	0	0	0
YNL006W	1	0	0	1	1	1	1	0	1	1	1	0
YLR465C	0	1	0	1	1	0	1	0	1	1	0	1
YPL264C	1	1	1	1	1	1	1	0	0	0	0	0
YDR307W	1	1	1	1	1	1	1	0	0	1	1	0
YNL228W	1	0	0	1	1	1	1	1	1	1	0	1
YMR178W	0	1	1	1	1	1	1	1	0	1	0	1
YNL054W	0	1	1	1	0	0	1	1	1	0	1	0
YOL059W	0	1	1	1	1	1	1	1	1	0	0	0
YER182W	1	1	1	1	1	1	0	0	0	1	1	1
YER150W	0	1	1	1	1	1	1	1	0	0	0	0
YDR305C	1	1	1	1	1	1	0	0	0	1	0	1
YPR198W	1	1	1	1	1	1	1	0	1	0	0	1
YDR063W	1	1	1	1	1	1	1	0	0	1	0	0
YGL181W	1	1	1	1	1	1	1	0	1	1	1	0
YER106W	0	0	1	1	1	1	1	1	0	1	0	0
YPL180W	1	0	1	1	1	1	1	1	1	0	0	0
YDL200C	1	0	1	1	1	1	1	1	0	0	0	0
YBL053W	1	1	1	1	1	1	1	0	1	0	0	1
YNR033W	1	1	1	1	0	0	0	0	0	1	1	1
YBL004W	1	0	0	1	0	1	1	1	1	1	1	1
YDR534C	1	1	1	1	1	1	1	0	1	0	0	0
YER120W	1	1	1	1	1	1	0	1	1	0	1	0
YBR289W	1	1	1	1	1	1	1	0	0	0	1	0
YGL226W	1	1	1	0	0	0	0	0	1	1	1	1
YCL025C	1	0	0	0	0	1	1	1	1	1	1	1
YDR337W	1	1	0	0	0	0	0	0	1	1	1	1
YKL003C	1	1	0	0	0	0	0	0	1	1	1	1
YOR177C	1	1	1	1	1	1	1	0	0	0	0	0
YKL206C	1	1	1	1	1	1	1	0	1	0	1	0
YPL034W	0	1	1	1	1	1	1	0	1	1	1	1
YNR047W	1	1	1	1	1	1	1	0	1	1	0	0
YPL255W	1	1	1	0	0	0	0	0	1	1	1	1
YDL012C	1	1	1	0	0	0	0	0	1	1	1	1
YDR472W	0	0	0	1	0	1	1	1	1	1	1	1
YKR022C	0	0	0	1	1	1	1	1	0	1	1	1
YJR062C	1	0	1	1	1	1	1	1	0	1	0	0
YMR093W	0	0	1	1	1	1	1	1	1	1	1	1
YDR259C	1	1	1	1	1	0	0	1	1	1	1	1
YOL130W	0	1	1	1	1	1	1	1	1	0	0	1
YPL253C	1	1	1	1	1	0	0	0	0	1	1	1
YKR096W	1	1	1	1	1	1	1	1	1	0	0	0
YML085C	1	1	1	1	0	0	0	0	0	1	1	1
YGL154C	1	1	1	1	1	1	1	0	0	0	0	0
YGR047C	1	1	0	1	1	1	1	1	0	1	1	1
YDR388W	1	1	1	1	1	1	1	0	0	0	0	0
YIL053W	0	0	0	0	1	1	1	1	1	1	1	1
YGL030W	1	0	1	1	0	1	0	1	1	1	1	1
YLR434C	1	0	1	1	0	1	1	1	1	0	1	0
YPL162C	1	0	1	1	1	1	1	1	0	0	0	0
YBR234C	1	1	1	1	1	1	1	0	1	1	0	0
YMR005W	1	0	0	1	1	0	1	1	1	1	1	1
YLR304C	1	1	1	1	1	0	0	0	1	1	1	1
YOL018C	1	1	1	1	1	1	1	0	0	1	1	1
YHR109W	1	1	0	0	0	0	0	0	1	1	1	1
YCL039W	1	1	1	1	1	1	1	0	0	0	0	0
YJR020W	1	1	1	1	1	1	1	0	1	0	0	0
YJL021C	1	1	1	1	1	1	1	0	0	0	0	0
YPL226W	0	0	1	0	1	1	1	1	1	1	1	1
YPR183W	1	1	0	0	0	0	0	1	1	1	1	1
YOR340C	0	0	0	1	1	1	1	1	1	1	1	1
YNL176C	1	1	1	0	1	0	0	1	1	0	1	1
YGR054W	1	0	0	0	0	0	1	1	1	1	1	1
YLR007W	1	1	1	1	1	1	1	1	0	0	0	0
YPR157W	1	1	1	1	1	1	1	1	1	0	0	0
YDR228C	0	1	1	1	1	1	0	0	1	1	1	1
YNR074C	0	1	1	1	1	0	0	1	1	0	1	0
YNR065C	1	1	1	0	0	0	0	0	1	1	1	1
YMR280C	1	1	1	1	1	0	0	0	1	1	1	1
YJL153C	1	1	1	1	1	1	1	0	0	0	1	1
YPL102C	1	1	1	1	1	1	1	0	1	0	0	0
YGL250W	1	1	1	1	1	1	1	0	0	0	0	0
YER121W	1	1	1	1	1	1	1	0	0	0	0	0
YNL101W	1	0	1	1	0	0	0	1	1	1	1	1
YKR014C	1	1	1	1	1	1	1	0	0	0	0	0
YCL036W	1	1	1	1	1	1	1	1	1	1	1	1
YMR128W	0	0	0	1	1	1	1	1	1	1	1	1
YMR318C	1	1	0	0	0	0	0	1	1	1	1	1
YDR363W-A	1	1	1	1	1	1	0	0	0	1	0	1
YER151C	0	1	1	1	1	1	0	1	1	1	1	1
YBR105C	1	1	1	1	1	1	1	1	1	1	1	1
YFL038C	1	1	1	1	1	0	0	0	0	1	1	0
YBR039W	1	1	1	1	0	0	0	0	1	1	1	1
YML074C	1	1	0	1	0	0	1	1	1	1	1	1
YER038C	0	0	1	1	1	1	1	1	1	1	0	0
YER004W	1	1	1	1	1	1	1	1	0	0	0	0
YLR076C	1	1	1	1	1	1	1	1	1	1	0	0
YJR160C	1	1	0	1	1	1	1	0	1	1	1	1
YDR394W	0	1	1	1	1	1	1	1	1	1	0	0
YPL076W	0	0	0	1	1	1	1	1	1	1	1	1
YLL023C	0	1	1	1	1	1	1	1	0	0	0	0
YER026C	1	1	1	1	1	0	0	0	0	0	1	1
YPR176C	1	1	1	0	0	0	0	0	1	1	1	1
YLR129W	0	0	0	1	1	1	1	1	1	1	1	1
YOR032C	1	0	1	1	1	1	1	1	1	1	0	0
YNL142W	1	0	0	1	1	0	1	1	1	1	1	1
YIR025W	1	1	1	1	1	1	1	1	0	0	0	0
YMR072W	1	1	1	1	1	1	1	1	0	0	1	0
YHR100C	1	1	1	0	0	0	0	1	1	1	1	1
YLR163C	1	1	0	0	0	0	0	0	1	1	1	1
YDL207W	1	0	1	1	1	1	1	1	0	0	0	0
YOR204W	1	1	0	0	0	0	1	1	1	1	1	1
YOR366W	1	1	1	1	1	1	1	0	0	0	0	0
YBL039C	1	0	1	1	1	1	1	1	1	1	1	1
YNL258C	1	1	1	1	1	1	1	0	1	1	1	1
YPR115W	1	1	1	1	1	1	1	0	0	0	0	0
YDR086C	0	1	1	1	1	1	0	0	1	1	1	1
YOR239W	1	0	0	0	0	0	1	1	1	1	1	1
YOR036W	1	1	1	1	1	1	1	0	0	0	0	0
YJR005W	1	1	1	0	1	0	0	0	1	1	1	1
YMR096W	1	0	0	0	0	0	1	1	1	1	1	1
YBL034C	1	1	0	0	0	0	0	0	1	1	1	1
YML089C	1	1	1	1	1	1	1	0	0	0	0	0
YMR011W	1	1	1	1	1	0	1	1	1	0	0	0
YLR398C	1	0	0	0	1	0	1	1	1	1	1	1
YMR196W	1	1	1	1	1	1	1	0	0	0	0	0
YLR093C	1	1	1	1	1	1	1	0	0	0	0	0
YOR230W	0	1	1	1	1	1	1	1	0	0	0	0
YGR095C	1	0	0	1	1	1	1	1	1	1	1	1
YIL005W	1	0	1	0	1	0	1	0	1	1	1	1
YGL090W	1	0	0	1	1	1	1	1	0	1	1	1
YER094C	1	1	1	1	1	1	1	0	0	0	0	0
YML015C	0	1	1	1	1	0	1	1	1	0	1	0
YLR422W	1	1	1	1	1	1	0	0	0	0	1	1
YDL101C	1	1	1	1	0	0	0	0	1	1	1	1
YPR062W	1	1	1	1	0	0	0	1	1	0	1	1
YDR001C	0	1	1	1	1	1	1	1	1	0	0	0
YAL016W	1	1	1	1	1	1	1	0	0	0	0	0
YJL062W	1	1	1	1	0	0	0	0	1	1	1	1
YGR152C	1	0	0	0	0	0	0	1	1	1	1	1
YOL139C	0	0	1	0	0	0	0	1	1	1	1	1
YPL096W	0	1	1	1	1	1	1	0	0	1	0	0
YML110C	1	1	1	1	1	1	1	0	0	1	1	1
YHL002W	1	1	1	1	1	1	1	0	1	1	1	0
YHR103W	1	1	1	1	0	1	0	0	1	1	1	1
YFR022W	1	1	1	0	1	1	1	0	1	0	1	0
YJL115W	1	0	1	0	0	1	1	1	1	1	1	1
YIR044C	1	1	1	1	1	1	1	0	0	1	1	0
YIL042C	1	1	1	1	1	1	1	0	0	0	1	0
YBL007C	1	1	1	1	1	1	1	0	0	0	0	0
YJL094C	1	1	1	1	1	1	0	0	0	0	0	0
YEL015W	1	1	1	0	0	0	1	1	1	1	1	1
YDL162C	1	1	1	1	1	0	0	0	1	0	1	0
YDR186C	0	1	1	1	1	1	1	1	0	0	0	1
YDR418W	1	0	1	0	0	1	1	1	1	1	1	1
YNL066W	0	1	1	1	1	1	1	1	1	0	0	0
YDL124W	1	1	1	1	1	1	1	1	0	0	0	0
YAL040C	1	1	1	0	0	0	1	1	1	1	1	1
