YAL002W	YPL045W
YML073C	YMR142C
YML073C	YMR194W
YML073C	YMR242C
YML073C	YMR290C
YML073C	YNL061W
YML073C	YNL096C
YML073C	YNL112W
YML073C	YNL178W
YML073C	YOL040C
YML073C	YOL041C
YML073C	YOL120C
YML073C	YOL127W
YML073C	YOR096W
YML073C	YOR204W
YML073C	YOR234C
YML073C	YPL090C
YML073C	YPL093W
YML073C	YPL198W
YML073C	YPL220W
YML073C	YPL249C-A
YML092C	YMR314W
YML092C	YOR157C
YML094W	YNL153C
YML100W	YMR261C
YML114C	YPL129W
YML117W	YPL190C
YML127W	YMR033W
YML127W	YPR034W
YMR024W	YMR193W
YMR024W	YNL005C
YMR024W	YNL284C
YMR025W	YOL117W
YMR033W	YMR072W
YMR033W	YNR023W
YMR033W	YPL016W
YMR033W	YPL129W
YMR033W	YPR034W
YMR049C	YMR229C
YMR049C	YMR290C
YMR049C	YNL061W
YMR049C	YNL110C
YMR049C	YOL127W
YMR049C	YPL093W
YMR061W	YNL317W
YMR061W	YOR250C
YMR072W	YOR058C
YMR072W	YPL082C
YMR075W	YNL097C
YMR075W	YNL330C
YMR075W	YOL004W
YMR078C	YNL290W
YMR078C	YOL094C
YMR083W	YOL086C
YMR093W	YMR128W
YMR093W	YNL132W
YMR093W	YOR096W
YMR093W	YOR145C
YMR093W	YPL012W
YMR093W	YPL126W
YMR093W	YPL217C
YMR093W	YPL266W
YMR093W	YPR137W
YMR093W	YPR144C
YMR106C	YMR284W
YMR112C	YNL236W
YMR112C	YNR010W
YMR112C	YOL051W
YMR112C	YOL135C
YMR112C	YOR174W
YMR112C	YPL042C
YMR112C	YPR168W
YMR116C	YOR096W
YMR116C	YPR189W
YMR117C	YOL069W
YMR125W	YNL189W
YMR125W	YPL151C
YMR125W	YPL178W
YMR125W	YPL190C
YMR128W	YMR229C
YMR128W	YNL132W
YMR128W	YOR096W
YMR128W	YPL012W
YMR128W	YPL126W
YMR128W	YPL217C
YMR128W	YPR137W
YMR128W	YPR144C
YMR142C	YMR194W
YMR142C	YMR242C
YMR142C	YNL178W
YMR142C	YOL127W
YMR142C	YOR096W
YMR142C	YOR204W
YMR142C	YPL090C
YMR142C	YPL198W
YMR142C	YPL249C-A
YMR158W	YMR188C
YMR158W	YNL137C
YMR158W	YOR158W
YMR158W	YPL118W
YMR167W	YNL082W
YMR188C	YNL137C
YMR188C	YOR158W
YMR188C	YPL118W
YMR191W	YOR117W
YMR191W	YOR259C
YMR191W	YOR261C
YMR191W	YPR108W
YMR193W	YNL005C
YMR194W	YMR242C
YMR194W	YNL096C
YMR194W	YNL132W
YMR194W	YNL178W
YMR194W	YNL302C
YMR194W	YOL040C
YMR194W	YOL127W
YMR194W	YOR096W
YMR194W	YPL198W
YMR194W	YPL220W
YMR213W	YMR288W
YMR213W	YPL151C
YMR213W	YPR101W
YMR227C	YMR236W
YMR227C	YPL011C
YMR227C	YPL254W
YMR229C	YMR290C
YMR229C	YNL061W
YMR229C	YNL132W
YMR229C	YOL041C
YMR229C	YPL012W
YMR229C	YPL126W
YMR230W	YNL178W
YMR236W	YPL011C
YMR236W	YPL254W
YMR242C	YMR290C
YMR242C	YNL096C
YMR242C	YNL178W
YMR242C	YNL302C
YMR242C	YOL040C
YMR242C	YOL041C
YMR242C	YOL127W
YMR242C	YOR096W
YMR242C	YOR204W
YMR242C	YOR234C
YMR242C	YPL090C
YMR242C	YPL093W
YMR242C	YPL131W
YMR242C	YPL198W
YMR242C	YPL220W
YMR242C	YPL249C-A
YMR268C	YNL147W
YMR268C	YPR082C
YMR288W	YNL286W
YMR288W	YOR159C
YMR288W	YOR319W
YMR288W	YPL151C
YMR288W	YPR082C
YMR288W	YPR101W
YMR290C	YNL061W
YMR290C	YNL110C
YMR290C	YNL132W
YMR290C	YNL308C
YMR290C	YOL041C
YMR290C	YOL120C
YMR290C	YOL127W
YMR290C	YOR096W
YMR290C	YOR294W
YMR290C	YPL012W
YMR290C	YPL093W
YMR290C	YPL131W
YMR290C	YPL198W
YMR290C	YPL220W
YMR303C	YOL086C
YMR308C	YNL189W
YMR308C	YPL020C
YMR309C	YNL244C
YMR309C	YOR204W
YMR312W	YPL086C
YMR312W	YPL101W
YMR314W	YOR117W
YMR314W	YOR157C
YMR314W	YOR259C
YMR314W	YOR261C
YMR314W	YPR108W
YNL005C	YNL284C
YNL005C	YOR204W
YNL021W	YPR179C
YNL023C	YNL135C
YNL032W	YNL099C
YNL049C	YPR181C
YNL055C	YNL085W
YNL056W	YNL099C
YNL059C	YNL215W
YNL059C	YOR141C
YNL059C	YPL129W
YNL061W	YNL110C
YNL061W	YOL041C
YNL061W	YOL127W
YNL061W	YOR294W
YNL061W	YPL093W
YNL061W	YPL131W
YNL061W	YPL198W
YNL061W	YPL220W
YNL096C	YNL178W
YNL096C	YOL040C
YNL096C	YOL127W
YNL096C	YOR096W
YNL096C	YPL090C
YNL096C	YPR067W
YNL097C	YNL330C
YNL097C	YOL004W
YNL097C	YPL181W
YNL104C	YOR108W
YNL110C	YNL182C
YNL110C	YOL127W
YNL110C	YPL093W
YNL112W	YOL127W
YNL113W	YNL248C
YNL113W	YOR207C
YNL113W	YOR210W
YNL113W	YOR340C
YNL113W	YOR341W
YNL113W	YPR110C
YNL113W	YPR190C
YNL118C	YOL149W
YNL132W	YNL178W
YNL132W	YOR096W
YNL132W	YOR310C
YNL132W	YPL012W
YNL132W	YPL081W
YNL132W	YPL090C
YNL132W	YPL126W
YNL132W	YPL198W
YNL132W	YPL217C
YNL132W	YPR137W
YNL132W	YPR144C
YNL137C	YOR158W
YNL137C	YPL118W
YNL147W	YOR308C
YNL147W	YPR082C
YNL172W	YOR249C
YNL178W	YOL040C
YNL178W	YOL127W
YNL178W	YOR096W
YNL178W	YPL090C
YNL178W	YPL131W
YNL178W	YPL198W
YNL182C	YNR053C
YNL182C	YPL093W
YNL189W	YNL232W
YNL189W	YOL021C
YNL189W	YOL142W
YNL189W	YOR001W
YNL189W	YOR076C
YNL189W	YPL020C
YNL189W	YPL178W
YNL207W	YOR145C
YNL207W	YPL266W
YNL215W	YOR141C
YNL221C	YNL282W
YNL222W	YNL317W
YNL222W	YOR179C
YNL222W	YPR107C
YNL232W	YNR024W
YNL232W	YOL021C
YNL232W	YOL142W
YNL232W	YOR001W
YNL232W	YOR076C
YNL236W	YNR010W
YNL236W	YOL051W
YNL236W	YOL135C
YNL236W	YOR174W
YNL236W	YPL042C
YNL236W	YPR168W
YNL238W	YOL031C
YNL248C	YOR210W
YNL248C	YOR340C
YNL248C	YOR341W
YNL248C	YPR110C
YNL258C	YOR075W
YNL261W	YPR162C
YNL262W	YPR175W
YNL290W	YOL094C
YNL290W	YOR144C
YNL290W	YOR217W
YNL308C	YPL012W
YNL317W	YPR107C
YNL330C	YOL004W
YNL330C	YPL181W
YNR010W	YOL051W
YNR010W	YOL135C
YNR010W	YOR174W
YNR010W	YPL042C
YNR010W	YPR168W
YNR023W	YPL016W
YNR023W	YPL129W
YNR023W	YPR034W
YNR024W	YOL021C
YNR024W	YOL142W
YNR024W	YOR001W
YNR053C	YOL127W
YNR053C	YPL093W
YNR053C	YPL131W
YNR053C	YPL249C-A
YOL004W	YPL181W
YOL005C	YOR210W
YOL005C	YPL129W
YOL021C	YOL142W
YOL021C	YOR001W
YOL021C	YOR076C
YOL040C	YOL127W
YOL040C	YOR096W
YOL040C	YPL090C
YOL041C	YOL127W
YOL041C	YPL012W
YOL041C	YPL131W
YOL041C	YPL198W
YOL051W	YOL135C
YOL051W	YOR174W
YOL051W	YPL042C
YOL051W	YPR168W
YOL086C	YOR133W
YOL094C	YOR144C
YOL094C	YOR217W
YOL115W	YPL190C
YOL120C	YOL127W
YOL120C	YPL198W
YOL127W	YOR096W
YOL127W	YPL090C
YOL127W	YPL093W
YOL127W	YPL131W
YOL127W	YPL198W
YOL127W	YPL220W
YOL127W	YPL249C-A
YOL127W	YPR067W
YOL135C	YOR174W
YOL135C	YPL042C
YOL135C	YPR168W
YOL142W	YOR001W
YOL142W	YOR076C
YOR001W	YOR076C
YOR027W	YPL240C
YOR069W	YOR132W
YOR078W	YPR137W
YOR096W	YOR310C
YOR096W	YPL012W
YOR096W	YPL081W
YOR096W	YPL090C
YOR096W	YPL126W
YOR096W	YPL131W
YOR096W	YPL198W
YOR096W	YPL217C
YOR096W	YPL220W
YOR096W	YPL249C-A
YOR096W	YPR144C
YOR117W	YOR259C
YOR117W	YOR261C
YOR117W	YPR108W
YOR141C	YPL129W
YOR145C	YPL012W
YOR145C	YPL126W
YOR145C	YPL266W
YOR156C	YPR034W
YOR158W	YPL118W
YOR159C	YPR182W
YOR174W	YPL042C
YOR174W	YPR168W
YOR204W	YPL081W
YOR204W	YPL090C
YOR204W	YPL118W
YOR204W	YPL249C-A
YOR207C	YOR210W
YOR207C	YPR110C
YOR207C	YPR190C
YOR210W	YOR340C
YOR210W	YOR341W
YOR210W	YPR110C
YOR210W	YPR190C
YOR259C	YOR261C
YOR259C	YPR108W
YOR261C	YPR108W
YOR294W	YPL131W
YOR304W	YPL082C
YOR308C	YPR082C
YOR310C	YPL126W
YOR310C	YPR137W
YOR332W	YPR036W
YOR340C	YOR341W
YOR340C	YPR110C
YOR341W	YPR110C
YPL011C	YPL254W
YPL012W	YPL126W
YPL012W	YPL131W
YPL012W	YPL217C
YPL012W	YPL266W
YPL012W	YPR144C
YPL016W	YPR034W
YPL042C	YPR168W
YPL048W	YPR080W
YPL086C	YPL101W
YPL090C	YPL198W
YPL093W	YPL131W
YPL093W	YPL198W
YPL093W	YPL249C-A
YPL093W	YPR102C
YPL126W	YPL217C
YPL126W	YPL266W
YPL126W	YPR137W
YPL126W	YPR144C
YPL131W	YPL198W
YPL131W	YPL249C-A
YPL131W	YPR102C
YPL151C	YPR101W
YPL178W	YPL190C
YPL198W	YPL220W
YPL217C	YPR137W
YPL217C	YPR144C
YPL220W	YPR102C
YPL243W	YPR088C
YPL259C	YPR029C
YPL266W	YPR144C
YPR082C	YPR101W
YPR110C	YPR190C
YPR137W	YPR144C
